Indent number,x-coord,y-coord,Load,Hardness
2228,15660,2130,300,156
2229,15660,2400,300,160
2230,15660,2660,300,153
2231,15660,2930,300,151
2232,15660,3190,300,152
2233,15660,3460,300,157
2234,15660,3730,300,155
2235,15660,3990,300,157
2236,15660,4260,300,149
2237,15660,4520,300,154
2238,15660,4790,300,150
2239,15660,5050,300,154
2240,15660,5320,300,152
2241,15660,5580,300,154
2242,15660,5850,300,152
2243,15660,6110,300,156
2244,15660,6380,300,177
2245,15660,6640,300,173
2246,15660,6910,300,169
2247,15660,7180,300,165
2248,15660,7440,300,163
2249,15660,7710,300,159
2250,15660,7970,300,167
2251,15660,8240,300,161
2252,15660,8500,300,163
2253,15660,8770,300,158
2254,15930,-2650,300,165
2255,15930,-2380,300,177
2256,15930,-2110,300,175
2257,15930,-1850,300,185
2258,15930,-1580,300,166
2259,15930,-1320,300,172
2260,15930,-1050,300,181
2261,15930,-790,300,174
2262,15930,-520,300,174
2263,15930,-260,300,178
2264,15930,10,300,168
2265,15930,270,300,170
2266,15930,540,300,176
2267,15930,800,300,159
2268,15930,1070,300,155
2269,15930,1340,300,166
2270,15930,1600,300,160
2271,15930,1870,300,162
2272,15930,2130,300,154
2273,15930,2400,300,147
2274,15930,2660,300,159
2275,15930,2930,300,150
2276,15930,3190,300,159
2277,15930,3460,300,160
2278,15930,3730,300,157
2279,15930,3990,300,160
2280,15930,4260,300,148
2281,15930,4520,300,155
2282,15930,4790,300,153
2283,15930,5050,300,156
2284,15930,5320,300,155
2285,15930,5580,300,156
2286,15930,5850,300,150
2287,15930,6110,300,158
2288,15930,6380,300,173
2289,15930,6650,300,165
2290,15930,6910,300,165
2291,15930,7180,300,167
2292,15930,7440,300,168
2293,15930,7710,300,166
2294,15930,7970,300,176
2295,15930,8240,300,168
2296,15930,8500,300,158
2297,16190,-1850,300,180
2298,16190,-1580,300,166
2299,16190,-1050,300,163
2300,16190,-520,300,169
2301,16190,10,300,162
2302,16190,810,300,156
2303,16190,1070,300,159
2304,16190,1340,300,156
2305,16190,2130,300,153
2306,16190,2400,300,158
2307,16190,2930,300,155
2308,16190,3190,300,156
2309,16190,3730,300,158
2310,16190,3990,300,154
2311,16190,4520,300,155
2312,16190,4790,300,156
2313,16190,5050,300,151
2314,16190,5320,300,158
2315,16190,5580,300,152
2316,16190,5850,300,154
2317,16190,6380,300,170
2318,16190,6910,300,173
2319,16190,7180,300,165
2320,16190,7710,300,167
2321,16190,7970,300,172
2322,16190,8240,300,172
2323,16190,8500,300,173
2324,16200,-2650,300,182
2325,16200,-2380,300,167
2326,16200,-2110,300,178
2327,16200,-1320,300,176
2328,16200,-790,300,182
2329,16200,-260,300,161
2330,16200,270,300,163
2331,16200,540,300,169
2332,16200,1600,300,156
2333,16200,1870,300,158
2334,16200,2660,300,157
2335,16200,3460,300,155
2336,16200,4260,300,154
2337,16200,6110,300,166
2338,16200,6650,300,174
2339,16200,7440,300,167
2340,16460,-2650,300,187
2341,16460,-2380,300,186
2342,16460,-2110,300,174
2343,16460,-1850,300,185
2344,16460,-1580,300,177
2345,16460,-1320,300,162
2346,16460,-1050,300,173
2347,16460,-790,300,170
2348,16460,-520,300,174
2349,16460,-260,300,177
2350,16460,10,300,174
2351,16460,280,300,168
2352,16460,540,300,163
2353,16460,810,300,171
2354,16460,1070,300,159
2355,16460,1340,300,162
2356,16460,1600,300,159
2357,16460,1870,300,155
2358,16460,2130,300,153
2359,16460,2400,300,150
2360,16460,2660,300,156
2361,16460,2930,300,156
2362,16460,3190,300,156
2363,16460,3460,300,154
2364,16460,3730,300,159
2365,16460,3990,300,156
2366,16460,4260,300,154
2367,16460,4520,300,155
2368,16460,4790,300,157
2369,16460,5050,300,153
2370,16460,5320,300,151
2371,16460,5580,300,163
2372,16460,5850,300,174
2373,16460,6110,300,170
2374,16460,6380,300,168
2375,16460,6650,300,167
2376,16460,6910,300,167
2377,16460,7180,300,168
2378,16460,7440,300,165
2379,16460,7710,300,166
2380,16460,7970,300,175
2381,16460,8240,300,169
2382,16460,8500,300,171
2383,16720,-1320,300,178
2384,16730,-2650,300,174
2385,16730,-2380,300,176
2386,16730,-2110,300,174
2387,16730,-1850,300,198
2388,16730,-1580,300,181
2389,16730,-1050,300,171
2390,16730,-790,300,160
2391,16730,-520,300,156
2392,16730,-260,300,171
2393,16730,10,300,162
2394,16730,270,300,160
2395,16730,540,300,161
2396,16730,810,300,159
2397,16730,1070,300,150
2398,16730,1340,300,155
2399,16730,1600,300,164
2400,16730,1870,300,151
2401,16730,2130,300,151
2402,16730,2400,300,154
2403,16730,2660,300,157
2404,16730,2930,300,155
2405,16730,3190,300,154
2406,16730,3460,300,156
2407,16730,3730,300,155
2408,16730,3990,300,160
2409,16730,4260,300,159
2410,16730,4520,300,161
2411,16730,4790,300,156
2412,16730,5050,300,146
2413,16730,5320,300,163
2414,16730,5580,300,171
2415,16730,5850,300,174
2416,16730,6110,300,171
2417,16730,6380,300,170
2418,16730,6650,300,163
2419,16730,6910,300,171
2420,16730,7180,300,173
2421,16730,7440,300,167
2422,16730,7710,300,162
2423,16730,7970,300,172
2424,16730,8240,300,172
2425,16730,8500,300,171
2426,16990,-2380,300,172
2427,16990,-2110,300,172
2428,16990,-1850,300,168
2429,16990,-1580,300,185
2430,16990,-1320,300,183
2431,16990,-1050,300,167
2432,16990,-790,300,169
2433,16990,-520,300,170
2434,16990,-260,300,184
2435,16990,10,300,181
2436,16990,280,300,171
2437,16990,540,300,158
2438,16990,810,300,155
2439,16990,1070,300,162
2440,16990,1340,300,154
2441,16990,1600,300,164
2442,16990,1870,300,152
2443,16990,2130,300,153
2444,16990,2400,300,158
2445,16990,2660,300,152
2446,16990,2930,300,153
2447,16990,3200,300,157
2448,16990,3460,300,157
2449,16990,3730,300,160
2450,16990,3990,300,158
2451,16990,4260,300,153
2452,16990,4520,300,152
2453,16990,4790,300,154
2454,16990,5050,300,160
2455,16990,5320,300,173
2456,16990,5580,300,177
2457,16990,5850,300,171
2458,16990,6120,300,168
2459,16990,6380,300,170
2460,16990,6650,300,168
2461,16990,6910,300,174
2462,16990,7180,300,169
2463,16990,7440,300,167
2464,16990,7710,300,166
2465,16990,7970,300,171
2466,16990,8240,300,170
2467,16990,8500,300,168
2468,17260,-2380,300,169
2469,17260,-2110,300,195
2470,17260,-1850,300,181
2471,17260,-1580,300,167
2472,17260,-1320,300,164
2473,17260,-1050,300,176
2474,17260,-790,300,159
2475,17260,-520,300,164
2476,17260,-260,300,182
2477,17260,10,300,164
2478,17260,280,300,158
2479,17260,540,300,169
2480,17260,810,300,170
2481,17260,1070,300,153
2482,17260,1340,300,156
2483,17260,1600,300,153
2484,17260,1870,300,155
2485,17260,2130,300,155
2486,17260,2400,300,152
2487,17260,2660,300,156
2488,17260,2930,300,151
2489,17260,3200,300,157
2490,17260,3460,300,157
2491,17260,3730,300,159
2492,17260,3990,300,155
2493,17260,4260,300,159
2494,17260,4520,300,150
2495,17260,4790,300,153
2496,17260,5050,300,160
2497,17260,5320,300,172
2498,17260,5580,300,171
2499,17260,5850,300,169
2500,17260,6110,300,171
2501,17260,6380,300,168
2502,17260,6650,300,168
2503,17260,6910,300,173
2504,17260,7180,300,174
2505,17260,7440,300,169
2506,17260,7710,300,168
2507,17260,7970,300,168
2508,17260,8240,300,173
2509,17260,8500,300,165
2510,17520,-2380,300,176
2511,17520,-2110,300,176
2512,17520,-1850,300,165
2513,17520,-1580,300,173
2514,17520,-1320,300,171
2515,17520,-1050,300,188
2516,17520,-790,300,160
2517,17520,-520,300,173
2518,17520,-260,300,176
2519,17520,10,300,159
2520,17520,270,300,158
2521,17520,540,300,163
2522,17520,800,300,157
2523,17520,1070,300,158
2524,17520,1340,300,157
2525,17520,1600,300,154
2526,17520,1870,300,159
2527,17520,2130,300,152
2528,17520,2400,300,153
2529,17520,2660,300,158
2530,17520,2930,300,158
2531,17520,3190,300,154
2532,17520,3460,300,158
2533,17520,3730,300,160
2534,17520,3990,300,157
2535,17520,4260,300,180
2536,17520,4520,300,166
2537,17520,4790,300,172
2538,17520,5050,300,169
2539,17520,5320,300,171
2540,17520,5580,300,171
2541,17520,5850,300,167
2542,17520,6110,300,170
2543,17520,6380,300,173
2544,17520,6650,300,168
2545,17520,6910,300,172
2546,17520,7180,300,171
2547,17520,7440,300,170
2548,17520,7710,300,173
2549,17520,7970,300,166
2550,17520,8240,300,169
2551,17520,8500,300,166
2552,17790,-2110,300,176
2553,17790,-1850,300,190
2554,17790,-1580,300,199
2555,17790,-1320,300,189
2556,17790,-1050,300,189
2557,17790,-790,300,177
2558,17790,-520,300,160
2559,17790,-260,300,166
2560,17790,10,300,166
2561,17790,270,300,158
2562,17790,540,300,167
2563,17790,810,300,159
2564,17790,1070,300,153
2565,17790,1340,300,154
2566,17790,1600,300,152
2567,17790,1870,300,166
2568,17790,2130,300,153
2569,17790,2400,300,157
2570,17790,2660,300,155
2571,17790,2930,300,161
2572,17790,3190,300,157
2573,17790,3460,300,157
2574,17790,3730,300,169
2575,17790,3990,300,170
2576,17790,4260,300,171
2577,17790,4520,300,172
2578,17790,4790,300,169
2579,17790,5050,300,167
2580,17790,5320,300,171
2581,17790,5580,300,170
2582,17790,5850,300,166
2583,17790,6120,300,166
2584,17790,6380,300,171
2585,17790,6650,300,174
2586,17790,6910,300,175
2587,17790,7180,300,172
2588,17790,7440,300,172
2589,17790,7710,300,172
2590,17790,7970,300,169
2591,17790,8240,300,178
2592,18050,-2110,300,170
2593,18050,-1850,300,165
2594,18050,-1580,300,172
2595,18050,-1320,300,199
2596,18050,-1050,300,169
2597,18050,-790,300,161
2598,18050,-520,300,170
2599,18050,-260,300,189
2600,18050,10,300,145
2601,18050,270,300,163
2602,18050,540,300,155
2603,18050,810,300,158
2604,18050,1070,300,157
2605,18050,1340,300,152
2606,18050,1600,300,150
2607,18050,1870,300,161
2608,18050,2130,300,151
2609,18050,2400,300,159
2610,18050,2660,300,152
2611,18050,2930,300,158
2612,18050,3200,300,159
2613,18050,3460,300,168
2614,18050,3730,300,169
2615,18050,3990,300,174
2616,18050,4260,300,170
2617,18050,4520,300,170
2618,18050,4790,300,169
2619,18050,5050,300,166
2620,18050,5320,300,169
2621,18050,5580,300,166
2622,18050,5850,300,168
2623,18050,6110,300,165
2624,18050,6380,300,167
2625,18050,6650,300,168
2626,18050,6910,300,172
2627,18050,7180,300,171
2628,18050,7440,300,173
2629,18050,7710,300,171
2630,18050,7970,300,171
2631,18050,8240,300,173
2632,18320,-1850,300,167
2633,18320,-1580,300,164
2634,18320,-1320,300,162
2635,18320,-1050,300,167
2636,18320,-790,300,170
2637,18320,-520,300,172
2638,18320,-260,300,161
2639,18320,10,300,165
2640,18320,280,300,160
2641,18320,540,300,159
2642,18320,810,300,160
2643,18320,1070,300,163
2644,18320,1340,300,161
2645,18320,1600,300,155
2646,18320,1870,300,149
2647,18320,2130,300,156
2648,18320,2400,300,154
2649,18320,2660,300,160
2650,18320,2930,300,164
2651,18320,3190,300,170
2652,18320,3460,300,171
2653,18320,3730,300,169
2654,18320,3990,300,167
2655,18320,4260,300,168
2656,18320,4520,300,172
2657,18320,4790,300,170
2658,18320,5050,300,164
2659,18320,5320,300,170
2660,18320,5580,300,167
2661,18320,5850,300,170
2662,18320,6120,300,167
2663,18320,6380,300,170
2664,18320,6650,300,167
2665,18320,6910,300,166
2666,18320,7180,300,172
2667,18320,7440,300,172
2668,18320,7710,300,172
2669,18320,7970,300,170
2670,18320,8240,300,171
2671,18580,-1850,300,162
2672,18580,-1580,300,155
2673,18580,-1320,300,169
2674,18580,-1050,300,177
2675,18580,-520,300,185
2676,18580,-260,300,169
2677,18580,10,300,157
2678,18580,280,300,157
2679,18580,540,300,158
2680,18580,1070,300,155
2681,18580,1340,300,155
2682,18580,1870,300,161
2683,18580,2130,300,159
2684,18580,2400,300,168
2685,18580,2660,300,170
2686,18580,2930,300,173
2687,18580,3200,300,171
2688,18580,3460,300,170
2689,18580,3730,300,176
2690,18580,3990,300,171
2691,18580,4260,300,177
2692,18580,4520,300,169
2693,18580,4790,300,168
2694,18580,5050,300,167
2695,18580,5320,300,169
2696,18580,5580,300,176
2697,18580,5850,300,172
2698,18580,6110,300,166
2699,18580,6380,300,175
2700,18580,6650,300,172
2701,18580,6910,300,174
2702,18580,7180,300,175
2703,18580,7440,300,171
2704,18580,7710,300,170
2705,18580,7970,300,173
2706,18580,8240,300,171
2707,18590,-790,300,178
2708,18590,810,300,162
2709,18590,1600,300,152
2710,18850,-1580,300,164
2711,18850,-1320,300,160
2712,18850,-1050,300,167
2713,18850,-790,300,168
2714,18850,-520,300,162
2715,18850,-260,300,170
2716,18850,10,300,162
2717,18850,280,300,154
2718,18850,540,300,163
2719,18850,810,300,156
2720,18850,1070,300,155
2721,18850,1340,300,152
2722,18850,1600,300,170
2723,18850,1870,300,171
2724,18850,2130,300,173
2725,18850,2400,300,171
2726,18850,2660,300,169
2727,18850,2930,300,167
2728,18850,3200,300,167
2729,18850,3460,300,169
2730,18850,3730,300,173
2731,18850,3990,300,166
2732,18850,4260,300,171
2733,18850,4520,300,169
2734,18850,4790,300,168
2735,18850,5050,300,168
2736,18850,5320,300,170
2737,18850,5580,300,169
2738,18850,5850,300,169
2739,18850,6120,300,171
2740,18850,6380,300,169
2741,18850,6650,300,173
2742,18850,6910,300,170
2743,18850,7180,300,167
2744,18850,7440,300,169
2745,18850,7710,300,169
2746,18850,7970,300,169
2747,18850,8240,300,162
2748,19110,-1580,300,172
2749,19110,10,300,157
2750,19110,280,300,162
2751,19110,1340,300,171
2752,19110,1870,300,172
2753,19110,3460,300,169
2754,19110,4790,300,170
2755,19110,5320,300,167
2756,19110,6910,300,168
2757,19120,-1320,300,158
2758,19120,-1050,300,178
2759,19120,-790,300,164
2760,19120,-520,300,158
2761,19120,-260,300,166
2762,19120,540,300,171
2763,19120,810,300,161
2764,19120,1070,300,159
2765,19120,1600,300,169
2766,19120,2130,300,170
2767,19120,2400,300,166
2768,19120,2660,300,167
2769,19120,2930,300,169
2770,19120,3190,300,170
2771,19120,3730,300,169
2772,19120,3990,300,169
2773,19120,4260,300,170
2774,19120,4520,300,167
2775,19120,5050,300,174
2776,19120,5580,300,171
2777,19120,5850,300,170
2778,19120,6120,300,171
2779,19120,6380,300,167
2780,19120,6650,300,167
2781,19120,7180,300,166
2782,19120,7440,300,163
2783,19120,7710,300,163
2784,19120,7970,300,170
2785,19120,8240,300,169
2786,19380,-1320,300,164
2787,19380,-1050,300,160
2788,19380,-790,300,168
2789,19380,-520,300,160
2790,19380,-260,300,160
2791,19380,10,300,158
2792,19380,280,300,158
2793,19380,540,300,165
2794,19380,810,300,163
2795,19380,1070,300,177
2796,19380,1340,300,177
2797,19380,1600,300,173
2798,19380,1870,300,169
2799,19380,2130,300,167
2800,19380,2400,300,168
2801,19380,2660,300,167
2802,19380,2930,300,171
2803,19380,3190,300,171
2804,19380,3460,300,167
2805,19380,3730,300,166
2806,19380,3990,300,169
2807,19380,4260,300,167
2808,19380,4520,300,167
2809,19380,4790,300,168
2810,19380,5050,300,171
2811,19380,5320,300,169
2812,19380,5580,300,173
2813,19380,5850,300,174
2814,19380,6120,300,169
2815,19380,6380,300,166
2816,19380,6650,300,168
2817,19380,6910,300,164
2818,19380,7180,300,163
2819,19380,7440,300,171
2820,19380,7710,300,167
2821,19380,7970,300,168
2822,19380,8240,300,163
2823,19650,-1320,300,154
2824,19650,-1050,300,163
2825,19650,-790,300,163
2826,19650,-520,300,153
2827,19650,-260,300,155
2828,19650,10,300,159
2829,19650,280,300,156
2830,19650,540,300,182
2831,19650,810,300,177
2832,19650,1070,300,176
2833,19650,1340,300,178
2834,19650,1600,300,167
2835,19650,1870,300,166
2836,19650,2130,300,166
2837,19650,2400,300,171
2838,19650,2660,300,169
2839,19650,2930,300,167
2840,19650,3200,300,172
2841,19650,3460,300,171
2842,19650,3730,300,173
2843,19650,3990,300,170
2844,19650,4260,300,165
2845,19650,4520,300,168
2846,19650,4790,300,176
2847,19650,5050,300,164
2848,19650,5320,300,177
2849,19650,5580,300,173
2850,19650,5850,300,169
2851,19650,6110,300,163
2852,19650,6380,300,167
2853,19650,6650,300,173
2854,19650,6910,300,167
2855,19650,7180,300,167
2856,19650,7440,300,173
2857,19650,7710,300,168
2858,19650,7970,300,168
2859,19650,8240,300,167
2860,19910,-1050,300,164
2861,19910,-790,300,165
2862,19910,-520,300,160
2863,19910,-250,300,155
2864,19910,10,300,160
2865,19910,280,300,178
2866,19910,540,300,176
2867,19910,810,300,174
2868,19910,1070,300,168
2869,19910,1340,300,171
2870,19910,1600,300,167
2871,19910,1870,300,175
2872,19910,2130,300,167
2873,19910,2400,300,169
2874,19910,2660,300,171
2875,19910,2930,300,166
2876,19910,3200,300,169
2877,19910,3460,300,171
2878,19910,3730,300,172
2879,19910,3990,300,172
2880,19910,4260,300,173
2881,19910,4520,300,170
2882,19910,4790,300,168
2883,19910,5050,300,165
2884,19910,5320,300,167
2885,19910,5580,300,165
2886,19910,5850,300,170
2887,19910,6120,300,167
2888,19910,6380,300,167
2889,19910,6650,300,161
2890,19910,6910,300,174
2891,19910,7180,300,166
2892,19910,7440,300,160
2893,19910,7710,300,163
2894,19910,7970,300,173
2895,19910,8240,300,173
2896,20180,-790,300,183
2897,20180,-520,300,160
2898,20180,-260,300,155
2899,20180,10,300,188
2900,20180,280,300,180
2901,20180,540,300,176
2902,20180,810,300,168
2903,20180,1070,300,168
2904,20180,1340,300,171
2905,20180,1600,300,167
2906,20180,1870,300,165
2907,20180,2130,300,165
2908,20180,2400,300,167
2909,20180,2660,300,174
2910,20180,2930,300,169
2911,20180,3200,300,166
2912,20180,3460,300,168
2913,20180,3730,300,163
2914,20180,3990,300,163
2915,20180,4260,300,171
2916,20180,4520,300,171
2917,20180,4790,300,162
2918,20180,5050,300,160
2919,20180,5320,300,165
2920,20180,5590,300,159
2921,20180,5850,300,160
2922,20180,6120,300,168
2923,20180,6380,300,162
2924,20180,6650,300,166
2925,20180,6910,300,171
2926,20180,7180,300,171
2927,20180,7440,300,159
2928,20180,7710,300,166
2929,20180,7970,300,166
2930,20180,8240,300,176
2931,20440,-520,300,153
2932,20440,-260,300,154
2933,20440,10,300,192
2934,20440,280,300,180
2935,20440,540,300,177
2936,20440,810,300,164
2937,20440,1070,300,169
2938,20440,1340,300,167
2939,20440,1600,300,173
2940,20440,1870,300,169
2941,20440,2130,300,177
2942,20440,2400,300,172
2943,20440,2660,300,170
2944,20440,2930,300,170
2945,20440,3200,300,164
2946,20440,3460,300,166
2947,20440,3730,300,160
2948,20440,3990,300,163
2949,20440,4260,300,167
2950,20440,4520,300,163
2951,20440,4790,300,158
2952,20440,5050,300,161
2953,20440,5320,300,160
2954,20440,5590,300,167
2955,20440,5850,300,167
2956,20440,6120,300,166
2957,20440,6380,300,158
2958,20440,6650,300,159
2959,20440,6910,300,167
2960,20440,7180,300,167
2961,20440,7440,300,165
2962,20440,7710,300,164
2963,20440,7970,300,163
2964,20440,8240,300,170
2965,20710,-260,300,163
2966,20710,10,300,186
2967,20710,280,300,179
2968,20710,540,300,172
2969,20710,810,300,167
2970,20710,1070,300,171
2971,20710,1340,300,175
2972,20710,1600,300,169
2973,20710,1870,300,170
2974,20710,2130,300,170
2975,20710,2400,300,168
2976,20710,2660,300,174
2977,20710,2930,300,172
2978,20710,3200,300,169
2979,20710,3460,300,155
2980,20710,3730,300,167
2981,20710,3990,300,165
2982,20710,4260,300,157
2983,20710,4520,300,167
2984,20710,4790,300,160
2985,20710,5050,300,157
2986,20710,5320,300,164
2987,20710,5580,300,165
2988,20710,5850,300,166
2989,20710,6120,300,171
2990,20710,6380,300,161
2991,20710,6650,300,174
2992,20710,6910,300,160
2993,20710,7180,300,162
2994,20710,7440,300,159
2995,20710,7710,300,166
2996,20710,7970,300,160
2997,20710,8240,300,161
2998,20970,10,300,180
2999,20970,280,300,171
3000,20970,540,300,169
3001,20970,810,300,167
3002,20970,1070,300,164
3003,20970,1340,300,169
3004,20970,1600,300,176
3005,20970,1870,300,176
3006,20970,2130,300,166
3007,20970,2400,300,164
3008,20970,2660,300,165
3009,20970,2930,300,160
3010,20970,3200,300,171
3011,20970,3460,300,150
3012,20970,3730,300,161
3013,20970,3990,300,163
3014,20970,4260,300,157
3015,20970,4520,300,163
3016,20970,4790,300,161
3017,20970,5050,300,158
3018,20970,5320,300,160
3019,20970,5580,300,162
3020,20970,5850,300,160
3021,20970,6120,300,164
3022,20970,6380,300,155
3023,20970,6650,300,161
3024,20970,6910,300,162
3025,20970,7180,300,161
3026,20970,7440,300,165
3027,20970,7710,300,171
3028,20970,7970,300,163
3029,20970,8240,300,154
3030,21240,10,300,169
3031,21240,280,300,170
3032,21240,540,300,167
3033,21240,810,300,167
3034,21240,1070,300,171
3035,21240,1340,300,167
3036,21240,1600,300,175
3037,21240,1870,300,174
3038,21240,2130,300,171
3039,21240,2400,300,165
3040,21240,2660,300,168
3041,21240,2930,300,158
3042,21240,3190,300,167
3043,21240,3460,300,152
3044,21240,3730,300,163
3045,21240,3990,300,151
3046,21240,4260,300,156
3047,21240,4520,300,163
3048,21240,4790,300,168
3049,21240,5050,300,155
3050,21240,5320,300,160
3051,21240,5590,300,161
3052,21240,5850,300,163
3053,21240,6120,300,158
3054,21240,6380,300,163
3055,21240,6650,300,165
3056,21240,6910,300,165
3057,21240,7180,300,165
3058,21240,7440,300,156
3059,21240,7710,300,170
3060,21240,7970,300,165
3061,21240,8240,300,157
3062,21500,10,300,172
3063,21500,280,300,173
3064,21500,540,300,165
3065,21500,810,300,170
3066,21500,1070,300,169
3067,21500,1340,300,168
3068,21500,1600,300,166
3069,21500,1870,300,172
3070,21500,2130,300,171
3071,21500,2400,300,164
3072,21500,2660,300,157
3073,21500,2930,300,168
3074,21500,3190,300,155
3075,21500,3460,300,159
3076,21500,3730,300,153
3077,21500,3990,300,154
3078,21500,4260,300,160
3079,21500,4520,300,160
3080,21500,4790,300,158
3081,21500,5050,300,155
3082,21500,5320,300,161
3083,21500,5580,300,159
3084,21500,5850,300,168
3085,21500,6380,300,152
3086,21500,6650,300,156
3087,21500,6910,300,164
3088,21500,7180,300,162
3089,21500,7440,300,169
3090,21500,7710,300,172
3091,21500,7970,300,172
3092,21510,6120,300,153
3093,21770,10,300,174
3094,21770,280,300,172
3095,21770,540,300,175
3096,21770,810,300,167
3097,21770,1070,300,165
3098,21770,1340,300,161
3099,21770,1600,300,167
3100,21770,1870,300,159
3101,21770,2130,300,168
3102,21770,2400,300,160
3103,21770,2660,300,151
3104,21770,2930,300,149
3105,21770,3190,300,155
3106,21770,3460,300,155
3107,21770,3730,300,157
3108,21770,3990,300,147
3109,21770,4260,300,159
3110,21770,4520,300,162
3111,21770,4790,300,160
3112,21770,5050,300,160
3113,21770,5320,300,159
3114,21770,5580,300,158
3115,21770,5850,300,164
3116,21770,6120,300,164
3117,21770,6380,300,153
3118,21770,6650,300,167
3119,21770,6910,300,167
3120,21770,7180,300,170
3121,21770,7440,300,162
3122,21770,7710,300,166
3123,21770,7970,300,166
3124,22030,3730,300,159
3125,22030,4260,300,150
3126,22030,4520,300,159
3127,22030,5580,300,167
3128,22030,5850,300,160
3129,22030,6120,300,159
3130,22030,6380,300,161
3131,22030,6910,300,162
3132,22030,7180,300,162
3133,22030,7710,300,173
3134,22040,10,300,171
3135,22040,280,300,169
3136,22040,540,300,167
3137,22040,810,300,165
3138,22040,1070,300,168
3139,22040,1340,300,154
3140,22040,1600,300,163
3141,22040,1870,300,160
3142,22040,2130,300,151
3143,22040,2400,300,155
3144,22040,2670,300,154
3145,22040,2930,300,161
3146,22040,3200,300,154
3147,22040,3460,300,161
3148,22040,3990,300,162
3149,22040,4790,300,160
3150,22040,5050,300,154
3151,22040,5320,300,161
3152,22040,6650,300,161
3153,22040,7440,300,164
3154,22040,7970,300,166
3155,22300,10,300,169
3156,22300,280,300,171
3157,22300,540,300,166
3158,22300,810,300,164
3159,22300,1070,300,165
3160,22300,1340,300,158
3161,22300,1600,300,155
3162,22300,1870,300,156
3163,22300,2130,300,157
3164,22300,2400,300,153
3165,22300,2660,300,155
3166,22300,2930,300,171
3167,22300,3200,300,150
3168,22300,3460,300,157
3169,22300,3730,300,159
3170,22300,3990,300,165
3171,22300,4260,300,163
3172,22300,4520,300,160
3173,22300,4790,300,149
3174,22300,5050,300,168
3175,22300,5320,300,160
3176,22300,5580,300,159
3177,22300,5850,300,158
3178,22300,6120,300,163
3179,22300,6380,300,161
3180,22300,6650,300,175
3181,22300,6910,300,162
3182,22300,7180,300,169
3183,22300,7440,300,172
3184,22300,7710,300,166
3185,22300,7970,300,169
3186,22560,2130,300,157
3187,22570,10,300,162
3188,22570,280,300,164
3189,22570,540,300,159
3190,22570,810,300,152
3191,22570,1070,300,160
3192,22570,1340,300,158
3193,22570,1600,300,157
3194,22570,1870,300,153
3195,22570,2400,300,161
3196,22570,2660,300,151
3197,22570,2930,300,161
3198,22570,3200,300,163
3199,22570,3460,300,159
3200,22570,3730,300,153
3201,22570,3990,300,160
3202,22570,4260,300,160
3203,22570,4520,300,158
3204,22570,4790,300,159
3205,22570,5050,300,166
3206,22570,5320,300,167
3207,22570,5580,300,164
3208,22570,5850,300,170
3209,22570,6120,300,168
3210,22570,6380,300,167
3211,22570,6650,300,161
3212,22570,6910,300,160
3213,22570,7180,300,171
3214,22570,7440,300,163
3215,22570,7710,300,178
3216,22570,7970,300,166
3217,22830,10,300,154
3218,22830,280,300,162
3219,22830,540,300,160
3220,22830,810,300,150
3221,22830,1070,300,151
3222,22830,1340,300,164
3223,22830,1600,300,151
3224,22830,1870,300,155
3225,22830,2130,300,159
3226,22830,2400,300,158
3227,22830,2660,300,155
3228,22830,2930,300,156
3229,22830,3190,300,158
3230,22830,3460,300,164
3231,22830,3730,300,149
3232,22830,3990,300,164
3233,22830,4260,300,158
3234,22830,4520,300,161
3235,22830,4790,300,162
3236,22830,5050,300,162
3237,22830,5320,300,160
3238,22830,5580,300,162
3239,22830,5850,300,158
3240,22830,6120,300,160
3241,22830,6380,300,159
3242,22830,6650,300,162
3243,22830,6910,300,163
3244,22830,7180,300,170
3245,22830,7440,300,174
3246,22830,7710,300,164
3247,22830,7970,300,160
3248,23100,10,300,160
3249,23100,280,300,159
3250,23100,540,300,153
3251,23100,810,300,164
3252,23100,1070,300,158
3253,23100,1340,300,160
3254,23100,1600,300,165
3255,23100,1870,300,162
3256,23100,2130,300,162
3257,23100,2400,300,158
3258,23100,2660,300,159
3259,23100,2930,300,160
3260,23100,3190,300,154
3261,23100,3460,300,161
3262,23100,3730,300,157
3263,23100,3990,300,168
3264,23100,4260,300,152
3265,23100,4520,300,165
3266,23100,4790,300,165
3267,23100,5050,300,162
3268,23100,5320,300,157
3269,23100,5580,300,172
3270,23100,5850,300,158
3271,23100,6110,300,172
3272,23100,6380,300,165
3273,23100,6650,300,165
3274,23100,6910,300,166
3275,23100,7180,300,168
3276,23100,7440,300,169
3277,23100,7710,300,164
3278,23100,7970,300,168
3279,23360,10,300,160
3280,23360,280,300,159
3281,23360,540,300,165
3282,23360,810,300,151
3283,23360,1070,300,151
3284,23360,1340,300,162
3285,23360,1600,300,159
3286,23360,1870,300,154
3287,23360,2130,300,155
3288,23360,2400,300,162
3289,23360,2660,300,162
3290,23360,2930,300,149
3291,23360,3200,300,154
3292,23360,3460,300,156
3293,23360,3730,300,146
3294,23360,3990,300,155
3295,23360,4260,300,166
3296,23360,4520,300,162
3297,23360,4790,300,161
3298,23360,5050,300,170
3299,23360,5320,300,172
3300,23360,5580,300,165
3301,23360,5850,300,168
3302,23360,6120,300,165
3303,23360,6380,300,163
3304,23360,6650,300,167
3305,23360,6910,300,172
